#1				
double	AHU(8761, 5)		
6793200	294.9916667	0.356666667	0.356666667	1
6796800	294.525	0.35	0.35	1
6800400	294.5166667	0.333333333	0.333333333	1
6804000	294.4916667	0.330833333	0.330833333	1
6807600	294.7333333	0.3425	0.3425	1
6811200	294.6833333	0.365	0.365	1
6814800	294.7333333	0.380833333	0.380833333	1
6818400	294.8416667	0.405	0.405	1
6822000	294.95	0.41	0.41	1
6825600	294.975	0.4025	0.4025	1
6829200	295.025	0.393333333	0.393333333	1
6832800	295.0666667	0.386666667	0.386666667	1
6836400	295.1	0.38	0.38	1
6840000	295.1166667	0.376666667	0.376666667	1
6843600	295.2	0.376666667	0.376666667	1
6847200	294.9666667	0.375833333	0.375833333	1
6850800	295.4	0.361666667	0.361666667	1
6854400	296	0.346666667	0.346666667	1
6858000	296.0833333	0.341666667	0.341666667	1
6861600	296.1416667	0.3375	0.3375	1
6865200	295.9833333	0.34	0.34	1
6868800	295.4	0.3425	0.3425	1
6872400	294.5166667	0.356666667	0.356666667	1
6876000	294.3833333	0.346666667	0.346666667	1
6879600	294.8416667	0.331666667	0.331666667	1
6883200	294.55	0.335833333	0.335833333	1
6886800	294.5166667	0.33	0.33	1
6890400	294.3166667	0.3225	0.3225	1
6894000	297.1863636	0.26	0.26	1
6897600	300.4333333	0.195833333	0.195833333	1
6901200	300.6833333	0.210833333	0.210833333	1
6904800	300.6166667	0.211666667	0.211666667	1
6908400	300.675	0.2075	0.2075	1
6912000	300.6416667	0.209166667	0.209166667	1
6915600	300.6583333	0.204166667	0.204166667	1
6919200	300.7	0.2	0.2	1
6922800	300.7416667	0.196666667	0.196666667	1
6926400	300.65	0.191666667	0.191666667	1
6930000	300.6166667	0.193333333	0.193333333	1
6933600	300.575	0.2	0.2	1
6937200	300.6416667	0.2	0.2	1
6940800	300.85	0.193333333	0.193333333	1
6944400	300.875	0.1875	0.1875	1
6948000	300.8416667	0.180833333	0.180833333	1
6951600	300.8416667	0.174166667	0.174166667	1
6955200	300.8416667	0.158333333	0.158333333	1
6958800	300.875	0.15	0.15	1
6962400	300.85	0.141666667	0.141666667	1
6966000	300.8416667	0.129166667	0.129166667	1
6969600	300.85	0.1225	0.1225	1
6973200	300.9666667	0.125	0.125	1
6976800	300.9583333	0.125	0.125	1
6980400	300.9666667	0.1225	0.1225	1
6984000	301.25	0.116666667	0.116666667	1
6987600	301.0416667	0.115833333	0.115833333	1
6991200	300.7916667	0.115833333	0.115833333	1
6994800	300.8833333	0.12	0.12	1
6998400	300.8666667	0.12	0.12	1
7002000	300.9166667	0.12	0.12	1
7005600	301.1	0.12	0.12	1
7009200	300.8166667	0.12	0.12	1
7012800	300.8166667	0.12	0.12	1
7016400	300.7666667	0.113333333	0.113333333	1
7020000	300.7583333	0.11	0.11	1
7023600	300.7416667	0.11	0.11	1
7027200	300.7166667	0.11	0.11	1
7030800	300.7333333	0.100833333	0.100833333	1
7034400	300.9772727	0.089090909	0.089090909	1
7038000	301.1083333	0.083333333	0.083333333	1
7041600	301.0083333	0.081666667	0.081666667	1
7045200	301.025	0.075833333	0.075833333	1
7048800	301.0416667	0.083333333	0.083333333	1
7052400	301.025	0.080833333	0.080833333	1
7056000	300.9583333	0.084166667	0.084166667	1
7059600	300.9333333	0.09	0.09	1
7063200	300.95	0.091666667	0.091666667	1
7066800	300.9916667	0.105833333	0.105833333	1
7070400	301.1583333	0.105	0.105	1
7074000	301.0583333	0.108333333	0.108333333	1
7077600	300.9666667	0.101666667	0.101666667	1
7081200	301.0045455	0.095454545	0.095454545	1
7084800	301.0333333	0.09	0.09	1
7088400	300.975	0.089166667	0.089166667	1
7092000	301.0416667	0.084166667	0.084166667	1
7095600	300.9916667	0.080833333	0.080833333	1
7099200	301	0.079166667	0.079166667	1
7102800	300.8833333	0.078333333	0.078333333	1
7106400	300.8916667	0.079166667	0.079166667	1
7110000	300.875	0.078333333	0.078333333	1
7113600	300.9	0.0675	0.0675	1
7117200	300.8833333	0.058333333	0.058333333	1
7120800	301.1	0.065	0.065	1
7124400	301.1916667	0.066666667	0.066666667	1
7128000	301.1333333	0.059166667	0.059166667	1
7131600	301.0416667	0.06	0.06	1
7135200	300.9318182	0.052727273	0.052727273	1
7138800	300.8166667	0.045	0.045	1
7142400	300.8	0.040833333	0.040833333	1
7146000	300.775	0.059166667	0.059166667	1
7149600	300.9833333	0.081666667	0.081666667	1
7153200	301.0583333	0.085833333	0.085833333	1
7156800	301.0333333	0.081666667	0.081666667	1
7160400	300.925	0.071666667	0.071666667	1
7164000	300.8583333	0.079166667	0.079166667	1
7167600	300.95	0.078333333	0.078333333	1
7171200	301.2	0.07	0.07	1
7174800	301.1416667	0.069166667	0.069166667	1
7178400	301.2083333	0.08	0.08	1
7182000	301.3318182	0.085454545	0.085454545	1
7185600	301.3681818	0.073636364	0.073636364	1
7189200	301.4681818	0.070909091	0.070909091	1
7192800	301.2772727	0.081818182	0.081818182	1
7196400	301.175	0.080833333	0.080833333	1
7200000	301.1772727	0.063636364	0.063636364	1
7203600	301.3045455	0.061818182	0.061818182	1
7207200	301.4833333	0.06	0.06	1
7210800	301.6416667	0.060833333	0.060833333	1
7214400	301.6333333	0.059166667	0.059166667	1
7218000	301.35	0.046	0.046	1
7221600	301.225	0.035	0.035	1
7225200	301.2666667	0.036666667	0.036666667	1
7228800	301.25	0.044166667	0.044166667	1
7232400	301.3916667	0.05	0.05	1
7236000	301.4083333	0.074166667	0.074166667	1
7239600	301.4916667	0.076666667	0.076666667	1
7243200	301.5416667	0.074166667	0.074166667	1
7246800	301.6666667	0.0775	0.0775	1
7250400	301.5083333	0.076666667	0.076666667	1
7254000	301.4833333	0.0625	0.0625	1
7257600	301.55	0.06	0.06	1
7261200	301.4583333	0.056666667	0.056666667	1
7264800	301.45	0.059166667	0.059166667	1
7268400	301.3681818	0.058181818	0.058181818	1
7272000	301.2	0.059166667	0.059166667	1
7275600	301.1916667	0.065	0.065	1
7279200	301.3136364	0.066363636	0.066363636	1
7282800	301.2083333	0.063333333	0.063333333	1
7286400	301.15	0.072727273	0.072727273	1
7290000	301.0166667	0.075	0.075	1
7293600	301.1333333	0.0725	0.0725	1
7297200	301.3772727	0.072727273	0.072727273	1
7300800	301.1083333	0.065833333	0.065833333	1
7304400	293.3166667	0.1125	0.1125	1
7308000	292.1	0.0975	0.0975	1
7311600	291.7916667	0.078333333	0.078333333	1
7315200	291.7833333	0.073333333	0.073333333	1
7318800	291.8333333	0.101666667	0.101666667	1
7322400	292.0083333	0.14	0.14	1
7326000	291.7666667	0.155	0.155	1
7329600	291.525	0.155833333	0.155833333	1
7333200	298.1681818	0.100909091	0.100909091	1
7336800	300.55	0.070833333	0.070833333	1
7340400	300.9916667	0.0775	0.0775	1
7344000	301.25	0.079166667	0.079166667	1
7347600	301.2583333	0.078333333	0.078333333	1
7351200	301.3	0.08	0.08	1
7354800	301.2583333	0.08	0.08	1
7358400	301.25	0.08	0.08	1
7362000	301.2681818	0.08	0.08	1
7365600	301.275	0.08	0.08	1
7369200	299.5166667	0.09	0.09	1
7372800	292.3833333	0.136666667	0.136666667	1
7376400	292.075	0.14	0.14	1
7380000	292.0416667	0.14	0.14	1
7383600	292.2583333	0.138333333	0.138333333	1
7387200	292.0583333	0.143333333	0.143333333	1
7390800	292.0833333	0.140833333	0.140833333	1
7394400	292.5416667	0.138333333	0.138333333	1
7398000	292.9416667	0.13	0.13	1
7401600	292.975	0.136666667	0.136666667	1
7405200	293.2416667	0.140833333	0.140833333	1
7408800	293.225	0.15	0.15	1
7412400	293.2227273	0.165454545	0.165454545	1
7416000	293.325	0.175833333	0.175833333	1
7419600	293.4333333	0.184166667	0.184166667	1
7423200	293.1666667	0.198333333	0.198333333	1
7426800	293.225	0.200833333	0.200833333	1
7430400	293.0333333	0.21	0.21	1
7434000	293.1	0.21	0.21	1
7437600	293.1916667	0.211666667	0.211666667	1
7441200	293.26	0.215	0.215	1
7444800	293.2583333	0.214166667	0.214166667	1
7448400	293.2916667	0.210833333	0.210833333	1
7452000	293.4916667	0.211666667	0.211666667	1
7455600	293.8833333	0.209166667	0.209166667	1
7459200	294.1416667	0.206666667	0.206666667	1
7462800	294.5166667	0.201666667	0.201666667	1
7466400	293.9583333	0.21	0.21	1
7470000	292.3681818	0.237272727	0.237272727	1
7473600	292.5	0.2425	0.2425	1
7477200	292.1166667	0.25	0.25	1
7480800	292.8227273	0.242727273	0.242727273	1
7484400	293.0653846	0.240769231	0.240769231	1
7488000	292.7416667	0.248333333	0.248333333	1
7491600	292.5583333	0.255833333	0.255833333	1
7495200	292.6166667	0.2625	0.2625	1
7498800	292.7409091	0.283636364	0.283636364	1
7502400	292.775	0.289166667	0.289166667	1
7506000	292.8136364	0.29	0.29	1
7509600	292.625	0.29125	0.29125	1
7513200	292.5	0.293333333	0.293333333	1
7516800	292.8277778	0.29	0.29	1
7520400	293.0357143	0.282857143	0.282857143	1
7524000	293.0055556	0.281111111	0.281111111	1
7527600	293.0583333	0.28	0.28	1
7531200	293.0583333	0.275833333	0.275833333	1
7534800	293.1666667	0.2725	0.2725	1
7538400	293.05	0.275	0.275	1
7542000	293.3083333	0.27	0.27	1
7545600	293.2666667	0.274166667	0.274166667	1
7549200	293.325	0.284166667	0.284166667	1
7552800	293.0666667	0.291666667	0.291666667	1
7556400	292.3227273	0.306363636	0.306363636	1
7560000	292.0833333	0.304166667	0.304166667	1
7563600	292.0083333	0.2775	0.2775	1
7567200	291.9	0.245	0.245	1
7570800	291.8583333	0.246666667	0.246666667	1
7574400	292.0083333	0.2425	0.2425	1
7578000	291.9333333	0.2725	0.2725	1
7581600	291.9833333	0.258333333	0.258333333	1
7585200	292.0416667	0.263333333	0.263333333	1
7588800	292.5583333	0.293333333	0.293333333	1
7592400	292.1583333	0.29	0.29	1
7596000	292.2916667	0.269166667	0.269166667	1
7599600	292.6166667	0.25	0.25	1
7603200	292.85	0.255833333	0.255833333	1
7606800	292.8083333	0.238333333	0.238333333	1
7610400	292.8083333	0.2275	0.2275	1
7614000	292.7916667	0.225833333	0.225833333	1
7617600	292.8583333	0.23	0.23	1
7621200	293.1083333	0.239166667	0.239166667	1
7624800	293.075	0.244166667	0.244166667	1
7628400	293.3045455	0.249090909	0.249090909	1
7632000	293.32	0.245	0.245	1
7635600	293.225	0.224166667	0.224166667	1
7639200	292.8045455	0.206363636	0.206363636	1
7642800	292.575	0.226666667	0.226666667	1
7646400	292.45	0.255	0.255	1
7650000	292.3333333	0.268333333	0.268333333	1
7653600	292.4083333	0.259166667	0.259166667	1
7657200	292.3954545	0.260909091	0.260909091	1
7660800	292.475	0.255833333	0.255833333	1
7664400	292.5333333	0.265833333	0.265833333	1
7668000	292.725	0.246666667	0.246666667	1
7671600	292.6666667	0.214166667	0.214166667	1
7675200	292.6916667	0.2	0.2	1
7678800	292.75	0.1825	0.1825	1
7682400	292.5916667	0.15	0.15	1
7686000	292.6666667	0.14	0.14	1
7689600	292.975	0.13	0.13	1
7693200	292.975	0.13	0.13	1
7696800	292.925	0.13	0.13	1
7700400	292.875	0.13	0.13	1
7704000	293.0409091	0.13	0.13	1
7707600	292.9333333	0.13	0.13	1
7711200	293.4136364	0.121818182	0.121818182	1
7714800	296.675	0.1	0.1	1
7718400	300.5833333	0.075833333	0.075833333	1
7722000	301.0916667	0.071666667	0.071666667	1
7725600	301.3583333	0.0775	0.0775	1
7729200	301.55	0.095	0.095	1
7732800	301.6833333	0.103333333	0.103333333	1
7736400	301.6083333	0.113333333	0.113333333	1
7740000	301.6227273	0.11	0.11	1
7743600	301.6083333	0.12	0.12	1
7747200	301.65	0.130833333	0.130833333	1
7750800	301.65	0.142727273	0.142727273	1
7754400	301.625	0.151666667	0.151666667	1
7758000	301.4916667	0.158333333	0.158333333	1
7761600	301.4681818	0.16	0.16	1
7765200	301.4166667	0.165833333	0.165833333	1
7768800	301.3954545	0.172727273	0.172727273	1
7772400	301.3666667	0.1825	0.1825	1
7776000	301.3166667	0.19	0.19	1
7779600	301.2916667	0.185	0.185	1
7783200	301.2666667	0.188333333	0.188333333	1
7786800	301.2416667	0.183333333	0.183333333	1
7790400	301.25	0.18	0.18	1
7794000	301.225	0.174166667	0.174166667	1
7797600	301.5083333	0.17	0.17	1
7801200	301.45	0.168333333	0.168333333	1
7804800	301.6833333	0.165833333	0.165833333	1
7808400	301.9333333	0.16	0.16	1
7812000	302.475	0.145833333	0.145833333	1
7815600	302.4833333	0.123333333	0.123333333	1
7819200	300.0416667	0.135833333	0.135833333	1
7822800	294.4416667	0.185833333	0.185833333	1
7826400	296.4833333	0.1625	0.1625	1
7830000	296.9	0.16	0.16	1
7833600	296.75	0.161818182	0.161818182	1
7837200	296.8083333	0.158333333	0.158333333	1
7840800	296.5833333	0.165	0.165	1
7844400	296.575	0.16	0.16	1
7848000	296.4833333	0.1675	0.1675	1
7851600	296.7833333	0.16	0.16	1
7855200	296.9916667	0.175833333	0.175833333	1
7858800	297.0583333	0.1725	0.1725	1
7862400	296.9583333	0.165	0.165	1
7866000	296.875	0.168333333	0.168333333	1
7869600	296.9416667	0.164166667	0.164166667	1
7873200	296.99	0.167	0.167	1
7876800	297.1083333	0.153333333	0.153333333	1
7880400	297.3346154	0.158461538	0.158461538	1
7884000	297.875	0.155833333	0.155833333	1
7887600	298.65	0.146666667	0.146666667	1
7891200	299.3833333	0.141666667	0.141666667	1
7894800	299.5083333	0.133333333	0.133333333	1
7898400	298.6	0.1225	0.1225	1
7902000	295.4416667	0.139166667	0.139166667	1
7905600	296.1833333	0.133333333	0.133333333	1
7909200	296.325	0.1325	0.1325	1
7912800	296.65	0.129166667	0.129166667	1
7916400	296.5916667	0.12	0.12	1
7920000	296.4	0.118333333	0.118333333	1
7923600	296.05	0.1275	0.1275	1
7927200	296.0166667	0.13	0.13	1
7930800	296.4	0.13	0.13	1
7934400	296.6666667	0.1475	0.1475	1
7938000	296.9409091	0.149090909	0.149090909	1
7941600	296.9772727	0.151818182	0.151818182	1
7945200	297.15	0.154166667	0.154166667	1
7948800	297.5318182	0.160909091	0.160909091	1
7952400	297.575	0.165833333	0.165833333	1
7956000	297.9227273	0.161818182	0.161818182	1
7959600	298.2583333	0.1625	0.1625	1
7963200	298.2583333	0.164166667	0.164166667	1
7966800	298.2666667	0.160833333	0.160833333	1
7970400	298.4166667	0.16	0.16	1
7974000	298.15	0.174166667	0.174166667	1
7977600	298.1916667	0.19	0.19	1
7981200	298.4833333	0.194166667	0.194166667	1
7984800	298.6	0.201666667	0.201666667	1
7988400	296.2916667	0.215	0.215	1
7992000	296.825	0.1975	0.1975	1
7995600	296.5681818	0.187272727	0.187272727	1
7999200	297.0954545	0.174545455	0.174545455	1
8002800	296.9083333	0.175833333	0.175833333	1
8006400	296.6916667	0.185833333	0.185833333	1
8010000	296.8136364	0.197272727	0.197272727	1
8013600	296.7916667	0.210833333	0.210833333	1
8017200	296.5583333	0.218333333	0.218333333	1
8020800	296.5681818	0.22	0.22	1
8024400	296.55	0.22	0.22	1
8028000	296.6166667	0.22	0.22	1
8031600	296.7166667	0.225833333	0.225833333	1
8035200	296.8583333	0.239166667	0.239166667	1
8038800	297.1416667	0.24	0.24	1
8042400	297.225	0.25	0.25	1
8046000	297.1666667	0.264166667	0.264166667	1
8049600	297.25	0.27	0.27	1
8053200	297.2833333	0.27	0.27	1
8056800	297.6166667	0.265	0.265	1
8060400	298.0772727	0.253636364	0.253636364	1
8064000	298.3583333	0.238333333	0.238333333	1
8067600	298.5416667	0.223333333	0.223333333	1
8071200	298.2333333	0.2125	0.2125	1
8074800	297.6833333	0.2125	0.2125	1
8078400	297.6083333	0.21	0.21	1
8082000	297.4772727	0.203636364	0.203636364	1
8085600	297.2083333	0.1925	0.1925	1
8089200	296.525	0.184166667	0.184166667	1
8092800	296.125	0.1825	0.1825	1
8096400	296.3666667	0.1825	0.1825	1
8100000	297.0772727	0.168181818	0.168181818	1
8103600	297.675	0.171666667	0.171666667	1
8107200	298.4166667	0.163333333	0.163333333	1
8110800	298.4666667	0.160833333	0.160833333	1
8114400	298.4666667	0.160833333	0.160833333	1
8118000	298.5916667	0.16	0.16	1
8121600	298.5833333	0.168333333	0.168333333	1
8125200	299.9	0.163333333	0.163333333	1
8128800	300.9083333	0.151666667	0.151666667	1
8132400	300.975	0.149166667	0.149166667	1
8136000	301.1166667	0.140833333	0.140833333	1
8139600	301.2333333	0.14	0.14	1
8143200	301.2333333	0.14	0.14	1
8146800	301.2	0.148333333	0.148333333	1
8150400	300.925	0.13	0.13	1
8154000	300.7333333	0.115	0.115	1
8157600	300.9583333	0.12	0.12	1
8161200	301.1083333	0.125	0.125	1
8164800	301	0.133333333	0.133333333	1
8168400	300.8083333	0.1375	0.1375	1
8172000	300.625	0.139166667	0.139166667	1
8175600	300.5166667	0.1325	0.1325	1
8179200	300.4083333	0.13	0.13	1
8182800	300.375	0.1275	0.1275	1
8186400	300.35	0.13	0.13	1
8190000	300.3416667	0.14	0.14	1
8193600	300.4083333	0.14	0.14	1
8197200	300.5666667	0.14	0.14	1
8200800	296.0583333	0.191666667	0.191666667	1
8204400	294.0916667	0.219166667	0.219166667	1
8208000	299.5916667	0.160833333	0.160833333	1
8211600	298.8166667	0.165	0.165	1
8215200	298.3333333	0.1725	0.1725	1
8218800	298.2583333	0.1775	0.1775	1
8222400	298.325	0.188333333	0.188333333	1
8226000	298.3333333	0.189166667	0.189166667	1
8229600	298.35	0.188333333	0.188333333	1
8233200	298.2666667	0.178333333	0.178333333	1
8236800	297.7916667	0.1775	0.1775	1
8240400	296.8916667	0.180833333	0.180833333	1
8244000	296.8166667	0.170833333	0.170833333	1
8247600	296.0916667	0.181666667	0.181666667	1
8251200	295.6083333	0.186666667	0.186666667	1
8254800	295.8583333	0.185833333	0.185833333	1
8258400	296.0666667	0.170833333	0.170833333	1
8262000	296.4416667	0.176666667	0.176666667	1
8265600	296.71	0.172	0.172	1
8269200	296.6833333	0.185	0.185	1
8272800	296.575	0.191666667	0.191666667	1
8276400	296.1333333	0.2	0.2	1
8280000	295.8916667	0.199166667	0.199166667	1
8283600	296.575	0.19	0.19	1
8287200	296.5166667	0.19	0.19	1
8290800	296.7409091	0.19	0.19	1
8294400	296.8583333	0.195833333	0.195833333	1
8298000	296.8416667	0.196666667	0.196666667	1
8301600	296.9033333	0.197333333	0.197333333	1
8305200	296.965	0.198	0.198	1
8308800	297.0266667	0.198666667	0.198666667	1
8312400	297.0883333	0.199333333	0.199333333	1
8316000	297.15	0.2	0.2	1
8319600	297.0916667	0.200833333	0.200833333	1
8323200	297.1166667	0.204166667	0.204166667	1
8326800	297.5583333	0.2	0.2	1
8330400	298.3416667	0.193333333	0.193333333	1
8334000	295.2916667	0.236666667	0.236666667	1
8337600	295.8083333	0.236666667	0.236666667	1
8341200	295.9	0.23	0.23	1
8344800	296.575	0.223333333	0.223333333	1
8348400	296.5333333	0.218333333	0.218333333	1
8352000	295.9916667	0.216666667	0.216666667	1
8355600	296	0.2175	0.2175	1
8359200	295.975	0.229166667	0.229166667	1
8362800	296	0.276666667	0.276666667	1
8366400	296.025	0.304166667	0.304166667	1
8370000	295.675	0.354166667	0.354166667	1
8373600	295.7666667	0.393333333	0.393333333	1
8377200	295.9833333	0.401666667	0.401666667	1
8380800	295.9772727	0.400909091	0.400909091	1
8384400	296.1833333	0.390833333	0.390833333	1
8388000	296.2583333	0.381666667	0.381666667	1
8391600	296.3083333	0.369166667	0.369166667	1
8395200	296.3916667	0.348333333	0.348333333	1
8398800	296.6318182	0.332727273	0.332727273	1
8402400	297.4333333	0.329166667	0.329166667	1
8406000	298.0333333	0.338333333	0.338333333	1
8409600	298.0954545	0.347272727	0.347272727	1
8413200	296.2	0.3925	0.3925	1
8416800	295.775	0.4	0.4	1
8420400	294.05	0.436363636	0.436363636	1
8424000	294.3	0.433	0.433	1
8427600	295.5681818	0.390909091	0.390909091	1
8431200	296.075	0.370833333	0.370833333	1
8434800	296.1	0.366666667	0.366666667	1
8438400	296.4333333	0.36	0.36	1
8442000	296.1666667	0.365833333	0.365833333	1
8445600	295.9	0.365	0.365	1
8449200	296.0136364	0.357272727	0.357272727	1
8452800	296.3666667	0.345833333	0.345833333	1
8456400	297.1333333	0.340833333	0.340833333	1
8460000	299.4318182	0.3	0.3	1
8463600	299.6833333	0.295	0.295	1
8467200	299.925	0.285833333	0.285833333	1
8470800	300.1681818	0.272727273	0.272727273	1
8474400	300.3833333	0.2675	0.2675	1
8478000	300.4954545	0.264545455	0.264545455	1
8481600	300.525	0.26	0.26	1
8485200	300.5833333	0.251666667	0.251666667	1
8488800	300.6166667	0.2525	0.2525	1
8492400	300.4916667	0.258333333	0.258333333	1
8496000	300.3416667	0.264166667	0.264166667	1
8499600	300.2681818	0.216363636	0.216363636	1
8503200	300.0227273	0.212727273	0.212727273	1
8506800	300.1045455	0.189090909	0.189090909	1
8510400	300	0.185833333	0.185833333	1
8514000	299.8666667	0.209166667	0.209166667	1
8517600	299.6666667	0.205833333	0.205833333	1
8521200	299.5083333	0.210833333	0.210833333	1
8524800	299.4681818	0.210909091	0.210909091	1
8528400	299.4666667	0.215	0.215	1
8532000	299.5916667	0.211666667	0.211666667	1
8535600	299.7666667	0.245833333	0.245833333	1
8539200	300.1416667	0.255	0.255	1
8542800	300.35	0.24	0.24	1
8546400	300.4333333	0.239166667	0.239166667	1
8550000	300.525	0.24	0.24	1
8553600	300.5954545	0.24	0.24	1
8557200	300.6	0.239166667	0.239166667	1
8560800	300.6083333	0.235833333	0.235833333	1
8564400	300.5916667	0.2325	0.2325	1
8568000	300.6083333	0.231666667	0.231666667	1
8571600	300.6833333	0.235833333	0.235833333	1
8575200	300.7666667	0.235833333	0.235833333	1
8578800	300.7666667	0.269166667	0.269166667	1
8582400	300.95	0.273636364	0.273636364	1
8586000	300.8166667	0.27	0.27	1
8589600	300.9083333	0.275	0.275	1
8593200	295.75	0.3725	0.3725	1
8596800	294.1083333	0.415833333	0.415833333	1
8600400	294.275	0.4075	0.4075	1
8604000	294.3583333	0.373333333	0.373333333	1
8607600	294.3333333	0.366666667	0.366666667	1
