#1
double AHU(8760, 5)
2210400	296.5166667	27.25	27.25	1
2214000	296.6416667	27.25	27.25	1
2217600	297.0227273	27.27272727	27.27272727	1
2221200	297.425	26.91666667	26.91666667	1
2224800	297.3083333	27.0	27.0	1
2228400	297.625	26.33333333	26.33333333	1
2232000	297.2333333	27.08333333	27.08333333	1
2235600	296.9318182	27.63636364	27.63636364	1
2239200	297.1681818	27.09090909	27.09090909	1
2242800	297.2	26.83333333	26.83333333	1
2246400	297.2666667	26.0	26.0	1
2250000	297.525	26.08333333	26.08333333	1
2253600	297.2681818	26.81818182	26.81818182	1
2257200	297.3083333	27.91666667	27.91666667	1
2260800	297.4416667	29.0	29.0	1
2264400	297.2083333	30.0	30.0	1
2268000	297.4772727	29.27272727	29.27272727	1
2271600	297.6166667	29.0	29.0	1
2275200	298.0583333	28.58333333	28.58333333	1
2278800	297.675	29.83333333	29.83333333	1
2282400	297.8583333	29.91666667	29.91666667	1
2286000	297.7166667	30.33333333	30.33333333	1
2289600	297.4083333	31.66666667	31.66666667	1
2293200	297.1833333	31.08333333	31.08333333	1
2296800	297.25	31.09090909	31.09090909	1
2300400	297.2083333	30.0	30.0	1
2304000	297.1	28.75	28.75	1
2307600	296.9318182	28.90909091	28.90909091	1
2311200	297.15	29.33333333	29.33333333	1
2314800	297.7	28.5	28.5	1
2318400	297.8227273	27.36363636	27.36363636	1
2322000	297.5833333	27.5	27.5	1
